timestamp,acc_mag,heart_rate
2025-12-19T13:15:02+09:00,0.99,85.0
2025-12-19T13:15:03+09:00,1.0,85.0
2025-12-19T13:15:04+09:00,0.98,85.0
2025-12-19T13:15:05+09:00,0.99,85.0
2025-12-19T13:15:06+09:00,0.99,85.0
2025-12-19T13:15:07+09:00,0.99,85.0
2025-12-19T13:15:08+09:00,0.99,84.0
2025-12-19T13:15:09+09:00,0.99,84.0
2025-12-19T13:15:10+09:00,0.99,84.0
2025-12-19T13:15:11+09:00,0.98,84.0
2025-12-19T13:15:12+09:00,0.99,84.0
2025-12-19T13:15:13+09:00,0.98,84.0
2025-12-19T13:15:14+09:00,0.99,84.0
2025-12-19T13:15:15+09:00,0.99,85.0
2025-12-19T13:15:16+09:00,0.99,84.0
2025-12-19T13:15:17+09:00,0.99,84.0
2025-12-19T13:15:18+09:00,0.99,84.0
2025-12-19T13:15:19+09:00,1.0,84.0
2025-12-19T13:15:20+09:00,0.99,84.0
2025-12-19T13:15:21+09:00,0.98,84.0
2025-12-19T13:15:22+09:00,0.99,84.0
2025-12-19T13:15:23+09:00,0.99,85.0
2025-12-19T13:15:24+09:00,0.99,85.0
2025-12-19T13:15:25+09:00,0.99,85.0
2025-12-19T13:15:26+09:00,0.99,86.0
2025-12-19T13:15:27+09:00,0.99,86.0
2025-12-19T13:15:28+09:00,0.99,86.0
2025-12-19T13:15:29+09:00,0.99,86.0
2025-12-19T13:15:30+09:00,0.99,86.0
2025-12-19T13:15:31+09:00,0.99,85.0
2025-12-19T13:15:32+09:00,0.99,85.0
2025-12-19T13:15:33+09:00,0.99,85.0
2025-12-19T13:15:34+09:00,0.99,86.0
2025-12-19T13:15:35+09:00,0.99,86.0
2025-12-19T13:15:36+09:00,0.99,87.0
2025-12-19T13:15:37+09:00,0.98,87.0
2025-12-19T13:15:38+09:00,0.99,89.0
2025-12-19T13:15:39+09:00,0.99,90.0
2025-12-19T13:15:40+09:00,0.99,91.0
2025-12-19T13:15:41+09:00,0.99,92.0
2025-12-19T13:15:42+09:00,0.99,94.0
2025-12-19T13:15:43+09:00,0.99,95.0
2025-12-19T13:15:44+09:00,0.99,95.0
2025-12-19T13:15:45+09:00,0.99,94.0
2025-12-19T13:15:46+09:00,0.99,94.0
2025-12-19T13:15:47+09:00,0.99,93.0
2025-12-19T13:15:48+09:00,0.99,92.0
2025-12-19T13:15:49+09:00,0.99,91.0
2025-12-19T13:15:50+09:00,0.98,91.0
2025-12-19T13:15:51+09:00,0.99,91.0
2025-12-19T13:15:52+09:00,0.99,90.0
2025-12-19T13:15:53+09:00,0.99,90.0
2025-12-19T13:15:54+09:00,0.99,90.0
2025-12-19T13:15:55+09:00,0.99,91.0
2025-12-19T13:15:56+09:00,0.98,90.0
2025-12-19T13:15:57+09:00,0.99,90.0
2025-12-19T13:15:58+09:00,0.98,90.0
2025-12-19T13:15:59+09:00,0.99,90.0
2025-12-19T13:16:00+09:00,0.99,90.0
2025-12-19T13:16:01+09:00,0.99,89.0
2025-12-19T13:16:02+09:00,0.99,89.0
2025-12-19T13:16:03+09:00,0.99,89.0
2025-12-19T13:16:04+09:00,0.99,89.0
2025-12-19T13:16:05+09:00,0.99,89.0
2025-12-19T13:16:06+09:00,0.99,89.0
2025-12-19T13:16:07+09:00,0.99,89.0
2025-12-19T13:16:08+09:00,0.99,89.0
2025-12-19T13:16:09+09:00,0.99,89.0
2025-12-19T13:16:10+09:00,0.99,89.0
2025-12-19T13:16:11+09:00,1.0,89.0
2025-12-19T13:16:12+09:00,0.99,89.0
2025-12-19T13:16:13+09:00,0.98,89.0
2025-12-19T13:16:14+09:00,0.99,89.0
2025-12-19T13:16:15+09:00,0.99,88.0
2025-12-19T13:16:16+09:00,0.99,89.0
2025-12-19T13:16:17+09:00,0.99,89.0
2025-12-19T13:16:18+09:00,0.99,90.0
2025-12-19T13:16:19+09:00,0.99,90.0
2025-12-19T13:16:20+09:00,0.99,91.0
2025-12-19T13:16:21+09:00,0.99,92.0
2025-12-19T13:16:22+09:00,0.99,94.0
2025-12-19T13:16:23+09:00,0.99,96.0
2025-12-19T13:16:24+09:00,0.99,97.0
2025-12-19T13:16:25+09:00,0.99,98.0
2025-12-19T13:16:26+09:00,0.99,99.0
2025-12-19T13:16:27+09:00,0.99,100.0
2025-12-19T13:16:28+09:00,0.99,101.0
2025-12-19T13:16:29+09:00,0.99,101.0
2025-12-19T13:16:30+09:00,0.99,101.0
2025-12-19T13:16:31+09:00,0.99,102.0
2025-12-19T13:16:32+09:00,0.99,102.0
2025-12-19T13:16:33+09:00,0.99,102.0
