timestamp,acc_mag,heart_rate
2025-10-17T13:13:48+09:00,0.99,82.0
2025-10-17T13:13:49+09:00,0.99,81.0
2025-10-17T13:13:50+09:00,0.98,80.0
2025-10-17T13:13:51+09:00,0.99,81.0
2025-10-17T13:13:52+09:00,0.99,81.0
2025-10-17T13:13:53+09:00,0.98,81.0
2025-10-17T13:13:54+09:00,0.99,82.0
2025-10-17T13:13:55+09:00,0.99,82.0
2025-10-17T13:13:56+09:00,0.99,82.0
2025-10-17T13:13:57+09:00,1.0,81.0
2025-10-17T13:13:58+09:00,0.99,81.0
2025-10-17T13:13:59+09:00,0.97,81.0
2025-10-17T13:14:00+09:00,1.03,82.0
2025-10-17T13:14:01+09:00,0.99,82.0
2025-10-17T13:14:02+09:00,0.98,82.0
2025-10-17T13:14:03+09:00,0.99,82.0
2025-10-17T13:14:04+09:00,0.99,83.0
2025-10-17T13:14:05+09:00,0.99,84.0
2025-10-17T13:14:06+09:00,0.99,84.0
2025-10-17T13:14:07+09:00,0.98,86.0
2025-10-17T13:14:08+09:00,0.99,87.0
2025-10-17T13:14:09+09:00,0.99,88.0
2025-10-17T13:14:10+09:00,0.99,89.0
2025-10-17T13:14:11+09:00,0.99,88.0
2025-10-17T13:14:12+09:00,0.98,88.0
2025-10-17T13:14:13+09:00,0.99,88.0
2025-10-17T13:14:14+09:00,0.99,88.0
2025-10-17T13:14:15+09:00,0.99,88.0
2025-10-17T13:14:16+09:00,0.99,88.0
2025-10-17T13:14:17+09:00,0.99,88.0
2025-10-17T13:14:18+09:00,0.99,88.0
2025-10-17T13:14:19+09:00,0.98,88.0
2025-10-17T13:14:20+09:00,0.99,89.0
2025-10-17T13:14:21+09:00,0.99,89.0
2025-10-17T13:14:22+09:00,0.99,89.0
2025-10-17T13:14:23+09:00,0.98,89.0
2025-10-17T13:14:24+09:00,0.99,89.0
2025-10-17T13:14:25+09:00,0.99,89.0
2025-10-17T13:14:26+09:00,0.99,89.0
2025-10-17T13:14:27+09:00,0.99,89.0
2025-10-17T13:14:28+09:00,0.99,89.0
2025-10-17T13:14:29+09:00,0.99,89.0
2025-10-17T13:14:30+09:00,0.99,90.0
2025-10-17T13:14:31+09:00,0.99,90.0
2025-10-17T13:14:32+09:00,0.99,90.0
2025-10-17T13:14:33+09:00,0.99,91.0
2025-10-17T13:14:34+09:00,0.99,91.0
2025-10-17T13:14:35+09:00,0.99,91.0
2025-10-17T13:14:36+09:00,0.99,91.0
2025-10-17T13:14:37+09:00,0.99,91.0
2025-10-17T13:14:38+09:00,0.99,91.0
2025-10-17T13:14:39+09:00,0.98,91.0
2025-10-17T13:14:40+09:00,0.99,91.0
2025-10-17T13:14:41+09:00,0.99,92.0
2025-10-17T13:14:42+09:00,0.99,92.0
2025-10-17T13:14:43+09:00,0.98,92.0
2025-10-17T13:14:44+09:00,0.97,92.0
2025-10-17T13:14:45+09:00,0.98,93.0
2025-10-17T13:14:46+09:00,0.99,93.0
2025-10-17T13:14:47+09:00,0.99,94.0
2025-10-17T13:14:48+09:00,0.99,95.0
2025-10-17T13:14:49+09:00,0.98,96.0
2025-10-17T13:14:50+09:00,0.99,97.0
2025-10-17T13:14:51+09:00,0.99,97.0
2025-10-17T13:14:52+09:00,1.0,98.0
2025-10-17T13:14:53+09:00,0.98,98.0
2025-10-17T13:14:54+09:00,0.99,99.0
2025-10-17T13:14:55+09:00,0.99,99.0
2025-10-17T13:14:56+09:00,0.99,100.0
2025-10-17T13:14:57+09:00,0.99,100.0
2025-10-17T13:14:58+09:00,0.98,100.0
2025-10-17T13:14:59+09:00,0.97,100.0
2025-10-17T13:15:00+09:00,1.0,100.0
2025-10-17T13:15:01+09:00,0.99,100.0
2025-10-17T13:15:02+09:00,0.99,100.0
2025-10-17T13:15:03+09:00,0.99,100.0
2025-10-17T13:15:04+09:00,0.99,100.0
2025-10-17T13:15:05+09:00,0.99,100.0
2025-10-17T13:15:06+09:00,0.99,101.0
2025-10-17T13:15:07+09:00,0.99,100.0
2025-10-17T13:15:08+09:00,0.99,100.0
2025-10-17T13:15:09+09:00,0.99,100.0
2025-10-17T13:15:10+09:00,0.99,100.0
2025-10-17T13:15:11+09:00,0.99,101.0
2025-10-17T13:15:12+09:00,0.99,101.0
2025-10-17T13:15:13+09:00,0.99,101.0
2025-10-17T13:15:14+09:00,0.99,101.0
2025-10-17T13:15:15+09:00,0.99,101.0
2025-10-17T13:15:16+09:00,0.99,102.0
2025-10-17T13:15:17+09:00,0.99,102.0
2025-10-17T13:15:18+09:00,0.99,102.0
2025-10-17T13:15:19+09:00,0.99,101.0
2025-10-17T13:15:20+09:00,0.99,101.0
2025-10-17T13:15:21+09:00,1.0,100.0
2025-10-17T13:15:22+09:00,0.99,100.0
2025-10-17T13:15:23+09:00,0.99,99.0
2025-10-17T13:15:24+09:00,0.98,99.0
2025-10-17T13:15:25+09:00,1.0,98.0
2025-10-17T13:15:26+09:00,0.98,98.0
2025-10-17T13:15:27+09:00,0.97,98.0
2025-10-17T13:15:28+09:00,0.99,98.0
2025-10-17T13:15:29+09:00,0.98,98.0
2025-10-17T13:15:30+09:00,0.99,98.0
2025-10-17T13:15:31+09:00,0.99,98.0
2025-10-17T13:15:32+09:00,0.99,98.0
2025-10-17T13:15:33+09:00,0.99,98.0
2025-10-17T13:15:34+09:00,0.99,98.0
2025-10-17T13:15:35+09:00,0.98,98.0
2025-10-17T13:15:36+09:00,0.99,97.0
2025-10-17T13:15:37+09:00,0.99,97.0
2025-10-17T13:15:38+09:00,0.99,96.0
2025-10-17T13:15:39+09:00,0.99,96.0
2025-10-17T13:15:40+09:00,0.95,95.0
2025-10-17T13:15:41+09:00,0.98,95.0
2025-10-17T13:15:42+09:00,0.99,95.0
2025-10-17T13:15:43+09:00,0.99,96.0
2025-10-17T13:15:44+09:00,0.98,96.0
2025-10-17T13:15:45+09:00,0.99,96.0
2025-10-17T13:15:46+09:00,0.99,95.0
2025-10-17T13:15:47+09:00,0.99,95.0
2025-10-17T13:15:48+09:00,0.99,95.0
2025-10-17T13:15:49+09:00,0.99,95.0
2025-10-17T13:15:50+09:00,0.99,94.0
2025-10-17T13:15:51+09:00,0.99,95.0
2025-10-17T13:15:52+09:00,0.99,95.0
2025-10-17T13:15:53+09:00,0.99,95.0
2025-10-17T13:15:54+09:00,0.99,95.0
2025-10-17T13:15:55+09:00,0.99,95.0
2025-10-17T13:15:56+09:00,0.99,95.0
2025-10-17T13:15:57+09:00,0.99,95.0
2025-10-17T13:15:58+09:00,0.99,95.0
2025-10-17T13:15:59+09:00,0.99,95.0
2025-10-17T13:16:00+09:00,0.98,94.0
2025-10-17T13:16:01+09:00,0.99,94.0
2025-10-17T13:16:02+09:00,0.99,93.0
2025-10-17T13:16:03+09:00,0.99,93.0
2025-10-17T13:16:04+09:00,0.99,93.0
2025-10-17T13:16:05+09:00,0.99,93.0
2025-10-17T13:16:06+09:00,0.99,94.0
2025-10-17T13:16:07+09:00,0.99,94.0
2025-10-17T13:16:08+09:00,0.99,95.0
2025-10-17T13:16:09+09:00,0.98,95.0
2025-10-17T13:16:10+09:00,0.99,95.0
2025-10-17T13:16:11+09:00,0.98,95.0
2025-10-17T13:16:12+09:00,0.98,95.0
2025-10-17T13:16:13+09:00,0.98,94.0
2025-10-17T13:16:14+09:00,0.99,94.0
2025-10-17T13:16:15+09:00,0.99,94.0
2025-10-17T13:16:16+09:00,0.99,94.0
2025-10-17T13:16:17+09:00,0.99,94.0
2025-10-17T13:16:18+09:00,0.99,94.0
2025-10-17T13:16:19+09:00,0.99,93.0
2025-10-17T13:16:20+09:00,0.99,94.0
2025-10-17T13:16:21+09:00,0.99,94.0
2025-10-17T13:16:22+09:00,0.99,94.0
2025-10-17T13:16:23+09:00,0.99,95.0
2025-10-17T13:16:24+09:00,0.99,96.0
2025-10-17T13:16:25+09:00,0.99,97.0
2025-10-17T13:16:26+09:00,0.99,96.0
2025-10-17T13:16:27+09:00,0.99,96.0
2025-10-17T13:16:28+09:00,0.99,96.0
2025-10-17T13:16:29+09:00,0.99,96.0
2025-10-17T13:16:30+09:00,0.98,96.0
2025-10-17T13:16:31+09:00,0.99,97.0
2025-10-17T13:16:32+09:00,0.99,97.0
2025-10-17T13:16:33+09:00,0.99,98.0
2025-10-17T13:16:34+09:00,0.99,98.0
2025-10-17T13:16:35+09:00,0.99,98.0
2025-10-17T13:16:36+09:00,0.99,98.0
2025-10-17T13:16:37+09:00,0.99,99.0
2025-10-17T13:16:38+09:00,0.99,100.0
2025-10-17T13:16:39+09:00,0.99,100.0
2025-10-17T13:16:40+09:00,0.99,101.0
2025-10-17T13:16:41+09:00,0.99,102.0
2025-10-17T13:16:42+09:00,0.99,101.0
2025-10-17T13:16:43+09:00,0.99,100.0
2025-10-17T13:16:44+09:00,0.99,100.0
2025-10-17T13:16:45+09:00,0.99,99.0
2025-10-17T13:16:46+09:00,0.99,99.0
2025-10-17T13:16:47+09:00,0.99,99.0
2025-10-17T13:16:48+09:00,0.99,99.0
2025-10-17T13:16:49+09:00,0.99,100.0
2025-10-17T13:16:50+09:00,1.0,101.0
2025-10-17T13:16:51+09:00,0.99,102.0
2025-10-17T13:16:52+09:00,0.99,103.0
2025-10-17T13:16:53+09:00,0.99,104.0
2025-10-17T13:16:54+09:00,0.99,105.0
2025-10-17T13:16:55+09:00,0.99,106.0
2025-10-17T13:16:56+09:00,0.99,106.0
2025-10-17T13:16:57+09:00,0.99,105.0
2025-10-17T13:16:58+09:00,0.99,105.0
2025-10-17T13:16:59+09:00,0.99,106.0
2025-10-17T13:17:00+09:00,0.99,107.0
2025-10-17T13:17:01+09:00,0.99,107.0
2025-10-17T13:17:02+09:00,0.98,108.0
2025-10-17T13:17:03+09:00,0.98,108.0
2025-10-17T13:17:04+09:00,0.99,109.0
2025-10-17T13:17:05+09:00,0.99,109.0
2025-10-17T13:17:06+09:00,0.99,110.0
2025-10-17T13:17:07+09:00,0.99,110.0
2025-10-17T13:17:08+09:00,0.99,111.0
2025-10-17T13:17:09+09:00,0.99,111.0
2025-10-17T13:17:10+09:00,0.99,111.0
2025-10-17T13:17:11+09:00,0.99,110.0
2025-10-17T13:17:12+09:00,0.99,110.0
2025-10-17T13:17:13+09:00,0.99,109.0
2025-10-17T13:17:14+09:00,0.97,110.0
2025-10-17T13:17:15+09:00,1.0,110.0
2025-10-17T13:17:16+09:00,1.0,110.0
2025-10-17T13:17:17+09:00,0.99,110.0
2025-10-17T13:17:18+09:00,0.99,110.0
2025-10-17T13:17:19+09:00,0.99,110.0
2025-10-17T13:17:20+09:00,0.98,110.0
2025-10-17T13:17:21+09:00,0.98,110.0
2025-10-17T13:17:22+09:00,0.99,110.0
2025-10-17T13:17:23+09:00,0.99,110.0
2025-10-17T13:17:24+09:00,0.99,109.0
2025-10-17T13:17:25+09:00,0.99,109.0
2025-10-17T13:17:26+09:00,0.99,109.0
2025-10-17T13:17:27+09:00,0.99,109.0
2025-10-17T13:17:28+09:00,0.99,108.0
2025-10-17T13:17:29+09:00,0.99,108.0
2025-10-17T13:17:30+09:00,0.99,108.0
2025-10-17T13:17:31+09:00,0.99,108.0
2025-10-17T13:17:32+09:00,0.99,109.0
2025-10-17T13:17:33+09:00,0.99,109.0
2025-10-17T13:17:34+09:00,0.99,108.0
2025-10-17T13:17:35+09:00,0.99,108.0
2025-10-17T13:17:36+09:00,0.98,107.0
2025-10-17T13:17:37+09:00,0.99,106.0
2025-10-17T13:17:38+09:00,0.98,106.0
2025-10-17T13:17:39+09:00,0.99,106.0
2025-10-17T13:17:40+09:00,0.98,106.0
2025-10-17T13:17:41+09:00,0.99,106.0
2025-10-17T13:17:42+09:00,0.99,106.0
2025-10-17T13:17:43+09:00,0.99,106.0
2025-10-17T13:17:44+09:00,0.98,105.0
2025-10-17T13:17:45+09:00,0.99,105.0
2025-10-17T13:17:46+09:00,0.98,104.0
2025-10-17T13:17:47+09:00,0.99,104.0
2025-10-17T13:17:48+09:00,0.99,103.0
2025-10-17T13:17:49+09:00,0.99,101.0
2025-10-17T13:17:50+09:00,0.99,102.0
2025-10-17T13:17:51+09:00,0.99,102.0
2025-10-17T13:17:52+09:00,0.99,102.0
2025-10-17T13:17:53+09:00,0.99,102.0
2025-10-17T13:17:54+09:00,0.99,102.0
2025-10-17T13:17:55+09:00,0.99,103.0
2025-10-17T13:17:56+09:00,0.99,102.0
2025-10-17T13:17:57+09:00,0.99,102.0
2025-10-17T13:17:58+09:00,0.99,101.0
2025-10-17T13:17:59+09:00,0.99,101.0
2025-10-17T13:18:00+09:00,0.99,101.0
2025-10-17T13:18:01+09:00,0.99,100.0
2025-10-17T13:18:02+09:00,0.98,100.0
2025-10-17T13:18:03+09:00,0.98,100.0
2025-10-17T13:18:04+09:00,0.98,100.0
2025-10-17T13:18:05+09:00,0.99,100.0
2025-10-17T13:18:06+09:00,0.98,100.0
2025-10-17T13:18:07+09:00,0.98,99.0
2025-10-17T13:18:08+09:00,0.99,100.0
2025-10-17T13:18:09+09:00,0.98,100.0
2025-10-17T13:18:10+09:00,0.99,100.0
2025-10-17T13:18:11+09:00,0.98,100.0
2025-10-17T13:18:12+09:00,0.99,100.0
2025-10-17T13:18:13+09:00,0.99,100.0
2025-10-17T13:18:14+09:00,0.99,100.0
2025-10-17T13:18:15+09:00,0.99,99.0
2025-10-17T13:18:16+09:00,0.99,99.0
2025-10-17T13:18:17+09:00,0.99,99.0
2025-10-17T13:18:18+09:00,0.99,99.0
2025-10-17T13:18:19+09:00,0.99,99.0
2025-10-17T13:18:20+09:00,0.99,99.0
2025-10-17T13:18:21+09:00,0.99,100.0
2025-10-17T13:18:22+09:00,1.03,100.0
2025-10-17T13:18:23+09:00,0.99,100.0
2025-10-17T13:18:24+09:00,0.99,100.0
2025-10-17T13:18:25+09:00,0.98,99.0
2025-10-17T13:18:26+09:00,0.99,99.0
2025-10-17T13:18:27+09:00,0.98,100.0
2025-10-17T13:18:28+09:00,0.99,100.0
2025-10-17T13:18:29+09:00,0.98,100.0
2025-10-17T13:18:30+09:00,0.98,100.0
2025-10-17T13:18:31+09:00,0.99,100.0
2025-10-17T13:18:32+09:00,0.99,100.0
2025-10-17T13:18:33+09:00,0.99,100.0
2025-10-17T13:18:34+09:00,0.99,100.0
2025-10-17T13:18:35+09:00,0.99,99.0
2025-10-17T13:18:36+09:00,0.99,99.0
2025-10-17T13:18:37+09:00,0.99,98.0
2025-10-17T13:18:38+09:00,0.99,98.0
2025-10-17T13:18:39+09:00,0.99,97.0
2025-10-17T13:18:40+09:00,0.99,97.0
2025-10-17T13:18:41+09:00,0.99,98.0
2025-10-17T13:18:42+09:00,0.99,99.0
2025-10-17T13:18:43+09:00,0.98,99.0
2025-10-17T13:18:44+09:00,0.99,100.0
2025-10-17T13:18:45+09:00,0.98,100.0
2025-10-17T13:18:46+09:00,0.99,101.0
2025-10-17T13:18:47+09:00,0.98,101.0
2025-10-17T13:18:48+09:00,0.99,102.0
2025-10-17T13:18:49+09:00,0.99,102.0
2025-10-17T13:18:50+09:00,0.99,102.0
2025-10-17T13:18:51+09:00,0.99,102.0
2025-10-17T13:18:52+09:00,0.99,101.0
2025-10-17T13:18:53+09:00,0.99,100.0
2025-10-17T13:18:54+09:00,0.99,99.0
2025-10-17T13:18:55+09:00,0.99,99.0
2025-10-17T13:18:56+09:00,0.99,98.0
2025-10-17T13:18:57+09:00,0.99,97.0
2025-10-17T13:18:58+09:00,0.99,97.0
2025-10-17T13:18:59+09:00,0.99,96.0
2025-10-17T13:19:00+09:00,0.99,95.0
2025-10-17T13:19:01+09:00,0.99,95.0
2025-10-17T13:19:02+09:00,0.99,94.0
2025-10-17T13:19:03+09:00,0.99,93.0
2025-10-17T13:19:04+09:00,0.99,92.0
2025-10-17T13:19:05+09:00,0.99,91.0
2025-10-17T13:19:06+09:00,0.98,90.0
2025-10-17T13:19:07+09:00,0.99,89.0
2025-10-17T13:19:08+09:00,0.99,89.0
2025-10-17T13:19:09+09:00,0.99,90.0
2025-10-17T13:19:10+09:00,0.99,91.0
2025-10-17T13:19:11+09:00,0.99,91.0
2025-10-17T13:19:12+09:00,0.99,92.0
2025-10-17T13:19:13+09:00,0.99,92.0
2025-10-17T13:19:14+09:00,0.99,93.0
2025-10-17T13:19:15+09:00,0.99,93.0
2025-10-17T13:19:16+09:00,0.99,93.0
2025-10-17T13:19:17+09:00,0.99,93.0
2025-10-17T13:19:18+09:00,0.99,93.0
2025-10-17T13:19:19+09:00,0.99,93.0
2025-10-17T13:19:20+09:00,0.99,93.0
2025-10-17T13:19:21+09:00,0.99,93.0
2025-10-17T13:19:22+09:00,0.99,93.0
2025-10-17T13:19:23+09:00,0.99,94.0
2025-10-17T13:19:24+09:00,0.99,93.0
2025-10-17T13:19:25+09:00,0.99,93.0
2025-10-17T13:19:26+09:00,0.99,93.0
2025-10-17T13:19:27+09:00,0.99,93.0
2025-10-17T13:19:28+09:00,0.98,93.0
2025-10-17T13:19:29+09:00,0.98,93.0
2025-10-17T13:19:30+09:00,0.99,93.0
2025-10-17T13:19:31+09:00,0.98,93.0
2025-10-17T13:19:32+09:00,0.99,93.0
2025-10-17T13:19:33+09:00,0.99,92.0
2025-10-17T13:19:34+09:00,0.99,92.0
2025-10-17T13:19:35+09:00,0.99,92.0
2025-10-17T13:19:36+09:00,0.98,92.0
2025-10-17T13:19:37+09:00,0.99,92.0
2025-10-17T13:19:38+09:00,0.99,93.0
2025-10-17T13:19:39+09:00,0.99,93.0
2025-10-17T13:19:40+09:00,0.99,93.0
2025-10-17T13:19:41+09:00,0.98,94.0
2025-10-17T13:19:42+09:00,0.99,95.0
2025-10-17T13:19:43+09:00,0.99,97.0
2025-10-17T13:19:44+09:00,0.99,102.0
2025-10-17T13:19:45+09:00,1.0,105.0
2025-10-17T13:19:46+09:00,1.0,107.0
